S.NO.,NAME OF THE COLLEGE,NAME OF THE PROGRAM,UR,OBC,SC,ST,EWS,SIKH,PwBD
949,Ramanujan College,B.Voc Software Development,2,0,0,1,0,0,3
950,Ramanujan College,B.A Program (Accounting and Finance + Economics),0,0,0,0,0,0,1
951,Ramanujan College,B.A Program (Economics + Entrepreneurship and Small Business (ESB)),2,0,0,0,0,0,1
952,Ramanujan College,B.A Program (History + Philosophy),1,0,0,0,0,0,1
953,Ramanujan College,B.A Program (History + Political Science),0,0,0,0,0,0,0
954,Ramanujan College,B.A Program (Philosophy + Political Science),0,0,0,0,0,0,1
955,Ramanujan College,B.A Program (Political Science + Psychology),1,0,0,0,0,0,1
956,Ramanujan College,B.A Program (Accounting and Finance + Mathematics),0,0,0,0,0,0,1
957,Ramanujan College,B.Sc (Hons.) Environmental Sciences,0,0,0,2,1,0,2
958,Ramanujan College,B.A Program (Economics + Psychology),1,0,0,0,0,0,1
959,Ramanujan College,B.A Program (Hindi + History),0,0,0,0,0,0,1
960,Ramanujan College,B.A Program (Hindi + Political Science),0,0,0,0,0,0,1
961,Ramanujan College,B.A Program (Entrepreneurship and Small Business (ESB) + Mathematics),0,1,0,1,0,0,1
962,Ramjas College,B.A. (Hons.) English,0,1,0,0,0,0,0
963,Ramjas College,B.A. (Hons.) Hindi,0,0,0,1,3,0,0
964,Ramjas College,B.A. (Hons.) Sanskrit,0,3,3,2,0,0,2
965,Ramjas College,B.A. (Hons.) Economics,1,0,0,0,0,0,2
966,Ramjas College,B.A. (Hons.) History,0,0,0,0,1,0,0
967,Ramjas College,B.A. (Hons.) Political Science,0,0,0,0,0,0,1
968,Ramjas College,B.Com,1,1,0,0,0,0,0
969,Ramjas College,B.Com (Hons.),1,0,0,0,0,0,1
970,Ramjas College,B.Sc (Prog.) Physical Science with Electronics,1,1,0,2,0,0,5
971,Ramjas College,B.Sc (Prog.) Physical Science with Chemistry,1,1,0,12,1,0,7
972,Ramjas College,B.Sc (Prog.) Life Science,0,1,1,2,0,0,5
973,Ramjas College,B.Sc (Hons.) Physics,5,4,0,1,0,0,6
974,Ramjas College,B.Sc (Hons.) Chemistry,1,0,0,0,0,0,6
975,Ramjas College,B.Sc (Hons.) Mathematics,1,1,0,0,1,0,3
976,Ramjas College,B.Sc (Hons.) Statistics,0,2,0,0,0,0,3
977,Ramjas College,B.Sc (Hons.) Botany,1,1,0,2,0,0,3
978,Ramjas College,B.Sc (Hons.) Zoology,3,0,1,0,0,0,0
979,Ramjas College,Science/Economics/Mathematics/Philosophy)),0,0,0,0,0,0,1
980,Ramjas College,Science/Economics/Mathematics/Sanskrit)),1,0,0,0,0,0,0
981,Ramjas College,Science/Economics/Mathematics)),1,1,0,0,1,0,0
982,Satyawati College,B.Sc (Hons.) Mathematics,7,5,1,4,2,0,3
983,Satyawati College,B.A. (Hons.) Economics,8,2,2,5,2,0,4
984,Satyawati College,B.A. (Hons.) English,0,2,0,1,1,0,3
985,Satyawati College,B.A. (Hons.) Hindi,0,11,7,4,6,0,3
986,Satyawati College,B.A. (Hons.) History,1,3,0,1,7,0,4
987,Satyawati College,B.A. (Hons.) Political Science,2,0,0,0,1,0,1
988,Satyawati College,B.A. (Hons.) Sanskrit,9,13,8,4,6,0,3
989,Satyawati College,B.A. (Hons.) Urdu,17,14,9,4,6,0,3
990,Satyawati College,B.Com,6,0,0,9,1,0,9
991,Satyawati College,B.Com (Hons.),2,2,1,6,0,0,8
992,Satyawati College,B.A Program (Hindi + History),1,0,0,1,1,0,0
993,Satyawati College,B.A Program (History + Political Science),0,1,0,0,0,0,0
994,Satyawati College,B.A Program (Hindi + Political Science),0,0,0,2,0,0,0
995,Satyawati College,B.A Program (English + History),1,0,0,0,2,0,0
996,Satyawati College,B.A Program (English + Political Science),2,0,0,0,2,0,1
997,Satyawati College,B.A Program (Economics + History),0,0,0,0,0,0,0
998,Satyawati College,B.A Program (Economics + Political Science),1,1,0,0,0,0,0
999,Satyawati College,B.A Program (Economics + Mathematics),0,1,0,2,2,0,0
1000,Satyawati College,B.A Program (Economics + OMSP),1,1,0,2,0,0,0
1001,Satyawati College,B.A Program (Mathematics + OMSP),7,3,3,2,1,0,1
1002,Satyawati College,B.A Program (Mathematics + Political Science),5,1,2,2,1,0,1
1003,Satyawati College,B.A Program (History + Mathematics),6,2,0,1,1,0,1
1004,Satyawati College,B.A Program (Sanskrit + Political Science),0,2,2,1,2,0,1
1005,Satyawati College,B.A Program (Sanskrit + History),2,3,0,1,2,0,1
1006,Satyawati College,B.A Program (English + Economics),1,2,0,0,0,0,1
1007,Satyawati College (Evening),B.A. (Hons.) Economics,2,4,3,4,3,0,0
1008,Satyawati College (Evening),B.A. (Hons.) English,9,6,2,3,4,0,0
1009,Satyawati College (Evening),B.A. (Hons.) Hindi,11,16,8,4,5,0,0
1010,Satyawati College (Evening),B.A. (Hons.) History,4,2,0,0,3,0,0
1011,Satyawati College (Evening),B.A. (Hons.) Political Science,2,0,1,2,3,0,0
1012,Satyawati College (Evening),B.Com,5,1,0,18,0,0,0
1013,Satyawati College (Evening),B.Com (Hons.),1,0,0,12,0,0,0
1014,Satyawati College (Evening),B.A Program (English + Economics),0,0,1,0,0,0,0
1015,Satyawati College (Evening),B.A Program (English + History),2,1,1,0,0,0,0
1016,Satyawati College (Evening),B.A Program (English + Political Science),2,0,0,0,0,0,0
1017,Satyawati College (Evening),B.A Program (Hindi + Buddhist Studies),4,3,2,1,1,0,0
1018,Satyawati College (Evening),B.A Program (Hindi + Political Science),1,0,0,1,1,0,0
1019,Satyawati College (Evening),B.A Program (Accounting and Finance + Economics),2,4,0,1,1,0,0
1020,Satyawati College (Evening),B.A Program (Buddhist Studies + Political Science),5,5,0,1,1,0,0
1021,Satyawati College (Evening),B.A Program (Economics + Mathematics),5,4,2,2,3,0,0
1022,Satyawati College (Evening),B.A Program (Economics + OMSP),8,6,1,3,1,0,0
1023,Satyawati College (Evening),B.A Program (Economics + Political Science),3,3,1,2,1,0,0
1024,Satyawati College (Evening),B.A Program (History + Mathematics),0,3,0,1,1,0,0
1025,Satyawati College (Evening),B.A Program (Political Science + Mathematics),3,1,2,1,1,0,0
1026,Satyawati College (Evening),B.A Program (Economics + History),8,5,0,3,6,0,0
1027,Satyawati College (Evening),B.A Program (Hindi + History),1,0,1,1,0,0,0
1028,Satyawati College (Evening),B.A Program (Buddhist Studies + Economics),2,0,0,1,1,0,0
1029,Satyawati College (Evening),B.A Program (History + Political Science),4,4,2,0,5,0,0
1030,Shaheed Bhagat Singh College,B.Com (Hons.),4,3,2,0,1,0,18
1031,Shaheed Bhagat Singh College,B.Com,2,3,2,1,1,0,6
1032,Shaheed Bhagat Singh College,B.A. (Hons.) Economics,1,2,0,1,0,0,3
1033,Shaheed Bhagat Singh College,B.A. (Hons.) History,2,1,0,0,0,0,3
1034,Shaheed Bhagat Singh College,B.A. (Hons.) Political Science,1,1,0,0,1,0,0
1035,Shaheed Bhagat Singh College,B.A. (Hons.) Geography,0,1,0,2,0,0,2
1036,Shaheed Bhagat Singh College,B.A. (Hons.) Hindi,1,10,4,4,5,0,3
1037,Shaheed Bhagat Singh College,B.A. (Hons.) English,2,4,1,0,1,0,1
1038,Shaheed Bhagat Singh College,B.Sc (Hons.) Mathematics,3,1,0,2,1,0,3
1039,Shaheed Bhagat Singh College,B.A Program (Economics + Mathematics),1,0,1,2,0,0,1
1040,Shaheed Bhagat Singh College,B.A Program (Geography + Political Science),0,0,0,0,0,0,0
1041,Shaheed Bhagat Singh College,B.A Program (History + Political Science),0,0,0,0,0,0,0
1042,Shaheed Bhagat Singh College,B.A Program (Hindi + Geography),0,0,0,0,0,0,1
1043,Shaheed Bhagat Singh College,B.A Program (English + History),0,0,0,1,1,0,0
1044,Shaheed Bhagat Singh College (Evening) (Evening) (Evening) (Evening) (Evening) (Evening) (Evening) (Evening) (Evening) (Evening) (Evening),B.A Program (History + Political Science),2,1,0,0,3,0,3
1045,Sciences for Women (W),B.Sc (Hons.) Electronics,7,4,2,3,1,0,2
1046,Sciences for Women (W),B.Sc (Hons.) Instrumentation,5,5,6,3,3,0,2
1047,Sciences for Women (W),B.Sc (Hons.) Food Technology,0,1,0,0,1,0,2
1048,Sciences for Women (W),B.Sc (Hons.) Computer Science,2,2,1,3,1,0,3
1049,Sciences for Women (W),B.Sc (Hons.) Biomedical Science,0,0,0,1,0,0,0
1050,Sciences for Women (W),B.Sc (Hons.) Physics,6,12,6,4,5,0,3
1051,Sciences for Women (W),B.Sc (Hons.) Mathematics,7,6,7,4,0,0,3
1052,Sciences for Women (W),B.Sc (Hons.) Chemistry,3,8,0,3,4,0,2
1053,Sciences for Women (W),B.A. (Hons.) Psychology,2,1,0,0,0,0,3
1054,Sciences for Women (W),B.Sc (Hons.) Statistics,0,5,3,3,0,0,3
1055,Sciences for Women (W),B.Sc (Hons.) Microbiology,2,0,1,1,0,0,1
1056,Sciences for Women (W),Bachelor of Business Administration (Financial Investment Analysis) (BBA(FIA)),0,1,0,2,0,0,2
1057,Sciences for Women (W),Bachelor of Management Studies (BMS),2,1,0,4,1,0,3
1058,Sciences for Women (W),B.Sc (Hons.) Bio-Chemistry,2,4,0,1,2,0,2
1059,Studies,B.Sc (Hons.) Computer Science,2,0,0,1,0,0,3
1060,Studies,Bachelor of Management Studies (BMS),0,1,0,0,0,0,0
1061,Studies,Bachelor of Business Administration (Financial Investment Analysis) (BBA(FIA)),1,0,0,0,0,0,0
1062,Shivaji College,B.A. (Hons.) Economics,0,0,0,4,0,0,3
1063,Shivaji College,B.A. (Hons.) English,2,1,0,1,1,0,3
1064,Shivaji College,B.A. (Hons.) Geography,0,0,0,0,0,0,2
1065,Shivaji College,B.A. (Hons.) Hindi,0,13,8,4,6,0,3
1066,Shivaji College,B.A. (Hons.) History,0,0,0,0,0,0,3
1067,Shivaji College,B.A. (Hons.) Political Science,2,0,0,0,0,0,2
1068,Shivaji College,B.A. (Hons.) Sanskrit,11,14,9,4,6,0,3
1069,Shivaji College,B.Com,0,0,0,2,0,0,5
1070,Shivaji College,B.Com (Hons.),0,1,0,4,0,0,5
1071,Shivaji College,B.Sc (Prog.) Life Science,6,4,3,1,4,0,6
1072,Shivaji College,B.Sc (Prog.) Physical Science with Computer Science/ Informatics Practices,5,3,3,6,2,0,4
1073,Shivaji College,B.Sc (Prog.) Physical Science with Chemistry,3,4,4,3,4,0,2
1074,Shivaji College,B.Sc (Hons.) Bio-Chemistry,1,0,0,0,0,0,2
1075,Shivaji College,B.Sc (Hons.) Botany,4,4,1,1,1,0,2
1076,Shivaji College,B.Sc (Hons.) Chemistry,2,0,0,3,1,0,2
1077,Shivaji College,B.Sc (Hons.) Mathematics,6,9,2,9,8,0,6
1078,Shivaji College,B.Sc (Hons.) Physics,5,6,6,5,2,0,4
1079,Shivaji College,B.Sc (Hons.) Zoology,3,0,0,1,1,0,2
1080,Shivaji College,B.A. (Hons.) Business Economics,3,0,0,6,1,0,4
1081,Shivaji College,B.A Program (History + Political Science),0,0,0,0,0,0,1
1082,Shivaji College,B.A Program (English + Sociology),1,0,1,0,0,0,0
1083,Shivaji College,B.A Program (Geography + History),0,0,0,0,0,0,1
1084,Shivaji College,B.A Program (Hindi + History),0,1,0,1,1,0,1
1085,Shivaji College,B.A Program (Geography + Political Science),0,0,0,0,0,0,1
1086,Shivaji College,B.A Program (Hindi + Political Science),0,1,0,1,1,0,1
1087,Shivaji College,B.A Program (Economics + Political Science),0,0,0,0,0,0,1
1088,Shivaji College,B.A Program (Hindi + Geography),0,0,0,1,2,0,1
1089,Shivaji College,B.A Program (Economics + Geography),1,0,0,0,0,0,1
1090,Shivaji College,B.A Program (English + Economics),2,0,0,1,0,0,1
1091,Shri Ram College of Commerce,B.Com (Hons.),0,0,0,0,0,0,1
1092,Shri Ram College of Commerce,B.A. (Hons.) Economics,0,0,0,0,0,0,0
1093,Shyam Lal College,B.A. (Hons.) Economics,9,8,6,8,4,0,6
1094,Shyam Lal College,B.A. (Hons.) English,6,7,1,4,6,0,5
1095,Shyam Lal College,B.A. (Hons.) Hindi,4,16,7,4,6,0,3
1096,Shyam Lal College,B.A. (Hons.) History,1,1,0,2,4,0,3
1097,Shyam Lal College,B.A. (Hons.) Political Science,5,1,0,0,0,0,1
1098,Shyam Lal College,B.Com,16,6,0,17,0,0,13
1099,Shyam Lal College,B.Com (Hons.),10,4,0,11,2,0,11
1100,Shyam Lal College,B.Sc (Prog.) Physical Science with Electronics,17,13,9,5,7,0,3
1101,Shyam Lal College,B.Sc (Prog.) Physical Science with Chemistry,31,28,18,11,15,0,8
1102,Shyam Lal College,B.Sc (Prog.) Physical Science with Computer Science/ Informatics Practices,7,7,1,5,4,0,3
1103,Shyam Lal College,B.Sc (Hons.) Chemistry,4,5,2,2,0,0,2
1104,Shyam Lal College,B.Sc (Hons.) Mathematics,14,5,1,3,0,0,2
1105,Shyam Lal College,B.A Program (Economics + OMSP),4,0,1,2,0,0,1
1106,Shyam Lal College,B.A Program (English + Economics),1,3,1,0,2,0,1
1107,Shyam Lal College,B.A Program (English + Political Science),1,1,0,0,0,0,0
1108,Shyam Lal College,B.A Program (Economics + Political Science),5,1,1,0,1,0,2
1109,Shyam Lal College,B.A Program (History + Political Science),4,0,0,0,4,0,3
1110,Shyam Lal College,B.A Program (Hindi + History),1,0,0,1,1,0,0
1111,Shyam Lal College (Evening),B.Com,14,15,4,17,8,0,12
1112,Shyam Lal College (Evening),B.Com (Hons.),1,1,0,6,0,0,4
1113,Shyam Lal College (Evening),B.A. (Hons.) Economics,15,9,5,4,4,0,3
1114,Shyam Lal College (Evening),B.A. (Hons.) Hindi,12,16,8,4,6,0,3
1115,Shyam Lal College (Evening),B.A. (Hons.) Political Science,4,2,0,0,3,0,3
1116,Shyam Lal College (Evening),B.A Program (English + Economics),4,1,1,1,0,0,1
1117,Shyam Lal College (Evening),B.A Program (History + Political Science),5,6,0,3,4,0,2
1118,Shyam Lal College (Evening),B.A Program (Computer Applications + Mathematics),4,3,2,1,0,0,1
1119,Shyam Lal College (Evening),B.A Program (Economics + Mathematics),4,2,3,1,0,0,1
1120,Shyam Lal College (Evening),B.A Program (History + Mathematics),4,1,0,1,1,0,1
1121,Shyam Lal College (Evening),B.A Program (English + Computer Applications),1,1,1,1,2,0,1
1122,Shyam Lal College (Evening),B.A Program (English + History),2,1,3,1,1,0,1
1123,Shyam Lal College (Evening),B.A Program (Hindi + Computer Applications),3,3,2,1,2,0,1
1124,Shyam Lal College (Evening),B.A Program (Hindi + Economics),4,5,0,1,1,0,1
1125,Shyam Lal College (Evening),B.A Program (Hindi + History),2,0,1,2,1,0,1
1126,Shyam Lal College (Evening),B.A Program (Computer Applications + Political Science),6,0,2,0,1,0,1
1127,Shyam Lal College (Evening),B.A Program (Economics + Political Science),5,3,0,1,2,0,1
1128,For Women (W),B.A. (Hons.) Applied Psychology,0,2,0,0,0,0,2
1129,For Women (W),B.A. (Hons.) Economics,4,7,6,9,10,0,3
1130,For Women (W),B.A. (Hons.) English,0,2,0,3,1,0,2
1131,For Women (W),B.A. (Hons.) Hindi,5,13,7,4,5,0,3
1132,For Women (W),B.A. (Hons.) History,6,2,0,4,2,0,3
1133,For Women (W),B.A. (Hons.) Geography,0,3,1,1,0,0,3
1134,For Women (W),B.Sc (Hons.) Mathematics,6,3,5,4,1,0,3
1135,For Women (W),B.A. (Hons.) Philosophy,8,7,2,4,4,0,3
1136,For Women (W),B.A. (Hons.) Political Science,2,2,0,3,6,0,6
1137,For Women (W),B.A. (Hons.) Sanskrit,13,13,7,4,5,0,3
1138,For Women (W),B.Com (Hons.),1,1,0,6,0,0,6
1139,For Women (W),B.Com,3,11,0,11,3,0,7
1140,For Women (W),B.Sc (Hons.) Computer Science,1,1,0,4,2,0,4
1141,For Women (W),Bachelor of Elementary Education (B.El.Ed.),0,0,0,1,0,0,2
1142,For Women (W),B.A Program (Hindi + Geography),1,2,0,0,1,0,0
1143,For Women (W),B.A Program (Hindi + History),0,1,0,1,1,0,1
1144,For Women (W),B.A Program (Hindi + Philosophy),1,1,0,1,1,0,0
1145,For Women (W),B.A Program (Hindi + Political Science),0,1,0,2,2,0,1
1146,For Women (W),B.A Program (Sanskrit + History),2,2,1,1,1,0,0
1147,For Women (W),B.A Program (Sanskrit + Music),3,2,1,1,1,0,0
1148,For Women (W),B.A Program (Sanskrit + Political Science),1,4,2,1,1,0,1
1149,For Women (W),B.A Program (Computer Applications + Economics),3,2,2,2,2,0,1
1150,For Women (W),B.A Program (Computer Applications + Geography),1,2,2,1,0,0,0
1151,For Women (W),B.A Program (Computer Applications + Mathematics),1,1,1,1,1,0,0
1152,For Women (W),B.A Program (Economics + Food Technology),3,2,0,2,0,0,1
1153,For Women (W),B.A Program (Economics + Geography),0,2,1,1,1,0,0
1154,For Women (W),B.A Program (Economics + History),0,0,0,1,0,0,0
1155,For Women (W),B.A Program (Economics + Mathematics),3,3,4,2,1,0,1
1156,For Women (W),B.A Program (Economics + Philosophy),0,2,0,1,0,0,1
1157,For Women (W),B.A Program (Economics + Political Science),2,0,0,0,2,0,1
1158,For Women (W),B.A Program (Economics + Sociology),3,1,0,2,2,0,1
1159,For Women (W),B.A Program (Food Technology (FT) + History),4,1,0,2,1,0,1
1160,For Women (W),B.A Program (Geography + History),1,0,0,1,0,0,0
1161,For Women (W),B.A Program (Geography + Mathematics),1,0,1,1,1,0,0
1162,For Women (W),B.A Program (Geography + Political Science),1,1,0,0,0,0,0
1163,For Women (W),B.A Program (History + Music),2,2,1,1,2,0,1
1164,For Women (W),B.A Program (History + Philosophy),0,1,0,1,1,0,0
1165,For Women (W),B.A Program (History + Political Science),0,1,0,0,0,0,2
1166,For Women (W),B.A Program (History + Sociology),1,0,1,0,0,0,1
1167,For Women (W),B.A Program (Human Development and Family Empowerment (HDFE) + Political Science),0,2,1,2,4,0,3
1168,For Women (W),B.A Program (Human Development and Family Empowerment (HDFE) + Sociology),3,1,0,1,0,0,0
1169,For Women (W),B.A Program (Music + Political Science),0,4,2,1,2,0,1
1170,For Women (W),B.A Program (Philosophy + Political Science),3,0,1,0,1,0,1
1171,For Women (W),B.A Program (Sanskrit + Philosophy),1,2,1,1,1,0,0
1172,For Women (W),B.A Program (Hindi + Sociology),0,0,0,1,1,0,0
1173,Sri Aurobindo College (Day),B.A. (Hons.) English,2,0,0,1,2,0,3
1174,Sri Aurobindo College (Day),B.A. (Hons.) Hindi,0,16,8,4,6,0,3
1175,Sri Aurobindo College (Day),B.A. (Hons.) Political Science,1,1,0,0,0,0,3
1176,Sri Aurobindo College (Day),B.Com,9,0,0,17,0,0,17
1177,Sri Aurobindo College (Day),B.Com (Hons.),1,0,0,1,0,0,4
1178,Sri Aurobindo College (Day),B.Sc (Prog.) Life Science,1,4,2,2,4,0,3
1179,Sri Aurobindo College (Day),B.Sc (Hons.) Electronics,6,2,2,3,0,0,2
1180,Sri Aurobindo College (Day),B.Sc (Prog.) Physical Science with Chemistry,15,10,15,9,11,0,6
1181,Sri Aurobindo College (Day),B.A Program (Sanskrit + Economics),1,2,2,1,0,0,1
1182,Sri Aurobindo College (Day),B.A Program (Sanskrit + History),0,0,2,1,1,0,1
1183,Sri Aurobindo College (Day),B.A Program (Sanskrit + Political Science),0,3,1,1,1,0,1
1184,Sri Aurobindo College (Day),B.A Program (Commerce + Economics),3,0,0,5,0,0,4
1185,Sri Aurobindo College (Day),B.A Program (Economics + History),2,3,0,0,2,0,2
1186,Sri Aurobindo College (Day),B.A Program (Economics + Political Science),0,0,0,1,0,0,4
1187,Sri Aurobindo College (Day),B.A Program (History + Political Science),3,0,0,0,7,0,6
1188,Sri Aurobindo College (Evening),B.A. (Hons.) English,8,4,0,2,1,0,2
1189,Sri Aurobindo College (Evening),B.A. (Hons.) Economics,6,3,0,4,0,0,2
1190,Sri Aurobindo College (Evening),B.Com,5,0,0,22,0,0,11
1191,Sri Aurobindo College (Evening),B.Com (Hons.),1,0,0,7,0,0,4
1192,Sri Aurobindo College (Evening),B.A. (Hons.) Hindi,7,15,9,4,6,0,2
1193,Sri Aurobindo College (Evening),B.A. (Hons.) Applied Psychology,2,2,0,0,6,0,2
1194,Sri Aurobindo College (Evening),B.A Program (English + History),3,1,0,1,2,0,0
1195,Sri Aurobindo College (Evening),B.A Program (Economics + Political Science),0,1,0,1,3,0,0
1196,Sri Aurobindo College (Evening),B.A Program (Economics + History),0,0,0,0,2,0,0
1197,Sri Aurobindo College (Evening),B.A Program (Economics + Music),0,0,1,0,1,0,0
1198,Sri Aurobindo College (Evening),B.A Program (English + Political Science),3,6,0,0,1,0,0
1199,Sri Aurobindo College (Evening),B.A Program (English + Sanskrit),2,2,0,1,1,0,0
1200,Sri Aurobindo College (Evening),B.A Program (Hindi + History),5,0,1,1,0,0,0
1201,Sri Aurobindo College (Evening),B.A Program (Hindi + Political Science),0,0,0,0,0,0,0
1202,Sri Aurobindo College (Evening),B.A Program (Hindi + Music),1,1,1,1,1,0,0
1203,Sri Aurobindo College (Evening),B.A Program (Hindi + Sanskrit),2,1,1,1,1,0,0
1204,Sri Aurobindo College (Evening),B.A Program (Hindi + Physical Education),0,2,0,1,1,0,0
1205,Sri Aurobindo College (Evening),B.A Program (History + Political Science),4,2,0,4,3,0,0
1206,Sri Aurobindo College (Evening),B.A Program (History + Physical Education),0,0,0,0,1,0,0
1207,Sri Aurobindo College (Evening),B.A Program (History + Music),1,0,0,1,1,0,0
1208,Sri Aurobindo College (Evening),B.A Program (English + Music),1,0,0,1,1,0,0
1209,Sri Aurobindo College (Evening),B.A Program (English + Physical Education),0,0,0,0,1,0,0
1210,Sri Aurobindo College (Evening),B.A Program (Economics + Sanskrit),0,2,0,1,0,0,0
1211,Sri Aurobindo College (Evening),B.A Program (Economics + Physical Education),1,0,0,0,0,0,0
1212,Sri Aurobindo College (Evening),B.A Program (History + Sanskrit),3,1,0,1,1,0,0
1213,Commerce,B.Com (Hons.),3,0,0,0,0,0,0
1214,Commerce,B.Com,2,0,0,0,0,0,1
1215,Commerce,B.A. (Hons.) Economics,1,0,0,0,0,0,4
1216,Commerce,B.Sc (Hons.) Computer Science,1,0,0,0,0,0,2
1217,Commerce,B.A. (Hons.) Business Economics,0,0,0,0,0,0,1
1218,Commerce,Bachelor of Management Studies (BMS),1,0,0,0,0,0,0
1219,Commerce,B.A. (Hons.) Punjabi,0,0,0,0,0,12,2
1220,Sri Guru Nanak Dev Khalsa College,B.Com (Hons.),4,0,0,0,0,0,4
1221,Sri Guru Nanak Dev Khalsa College,B.A. (Hons.) English,1,0,0,0,0,1,1
1222,Sri Guru Nanak Dev Khalsa College,B.A. (Hons.) Hindi,1,0,0,0,0,15,2
1223,Sri Guru Nanak Dev Khalsa College,B.A. (Hons.) Punjabi,13,0,0,0,0,14,2
1224,Sri Guru Nanak Dev Khalsa College,B.A. (Hons.) History,1,0,0,0,0,4,0
1225,Sri Guru Nanak Dev Khalsa College,B.A. (Hons.) Political Science,5,0,0,0,0,2,2
1226,Sri Guru Nanak Dev Khalsa College,B.A. (Hons.) Hindi Patrakarita,8,0,0,0,0,20,2
1227,Sri Guru Nanak Dev Khalsa College,B.Com,7,0,0,0,0,0,9
1228,Sri Guru Nanak Dev Khalsa College,B.A. (Hons.) Business Economics,7,0,0,0,0,1,2
1229,Sri Guru Nanak Dev Khalsa College,B.Sc (Hons.) Mathematics,3,0,0,0,0,21,2
1230,Sri Guru Nanak Dev Khalsa College,B.A Program (English + Economics),2,0,0,0,0,1,1
1231,Sri Guru Nanak Dev Khalsa College,B.A Program (English + Political Science),0,0,0,0,0,2,0
1232,Sri Guru Nanak Dev Khalsa College,B.A Program (Punjabi + Economics),1,0,0,0,0,2,0
1233,Sri Guru Nanak Dev Khalsa College,B.A Program (Punjabi + History),2,0,0,0,0,5,0
1234,Sri Guru Nanak Dev Khalsa College,B.A Program (Economics + Political Science),1,0,0,0,0,4,0
1235,Sri Guru Nanak Dev Khalsa College,B.A Program (History + Political Science),1,0,0,0,0,2,1
1236,Sri Guru Nanak Dev Khalsa College,B.A Program (Punjabi + Political Science),1,0,0,0,0,3,0
1237,Sri Guru Nanak Dev Khalsa College,B.A Program (English + History),1,0,0,0,0,3,0
1238,Sri Guru Nanak Dev Khalsa College College College College College College College College College College College College College College College College College College College College College College College College College College College College,B.A Program (Mathematics + Political Science),0,0,0,0,0,0,0
1239,Sri Venketeswara College,B.Com,3,2,1,0,0,0,0
1240,Sri Venketeswara College,B.Com (Hons.),0,0,0,0,0,0,0
1241,Sri Venketeswara College,B.A. (Hons.) English,1,0,0,0,0,0,0
1242,Sri Venketeswara College,B.A. (Hons.) Hindi,0,0,0,4,5,0,2
1243,Sri Venketeswara College,B.A. (Hons.) Sanskrit,2,6,1,4,5,0,2
1244,Sri Venketeswara College,B.A. (Hons.) Economics,0,0,0,0,1,0,1
1245,Sri Venketeswara College,B.A. (Hons.) History,0,0,0,0,0,0,1
1246,Sri Venketeswara College,B.A. (Hons.) Political Science,0,0,0,0,0,0,0
1247,Sri Venketeswara College,B.A. (Hons.) Sociology,1,0,0,0,0,0,0
1248,Sri Venketeswara College,B.Sc (Prog.) Life Science,1,0,0,0,0,0,9
1249,Sri Venketeswara College,B.Sc (Hons.) Physics,1,0,0,1,1,0,2
1250,Sri Venketeswara College,B.Sc (Hons.) Chemistry,0,2,0,2,0,0,4
1251,Sri Venketeswara College,B.Sc (Hons.) Botany,1,1,0,1,0,0,2
1252,Sri Venketeswara College,B.Sc (Hons.) Zoology,1,0,0,0,0,0,1
1253,Sri Venketeswara College,B.Sc (Hons.) Biological Sciences,3,0,0,0,0,0,1
1254,Sri Venketeswara College,B.Sc (Hons.) Bio-Chemistry,2,1,0,2,1,0,0
1255,Sri Venketeswara College,B.Sc (Hons.) Electronics,3,2,0,2,0,0,2
1256,Sri Venketeswara College,B.Sc (Hons.) Mathematics,5,3,0,1,1,0,7
1257,Sri Venketeswara College,B.Sc (Hons.) Statistics,0,0,0,0,0,0,2
1258,Sri Venketeswara College,B.A Program (History + Political Science),1,1,0,0,0,0,0
1259,Sri Venketeswara College,B.A Program (Tamil + Political Science/History),0,1,1,1,0,0,1
1260,Sri Venketeswara College,B.A Program (Hindi + History/Sociology),0,0,0,0,0,0,0
1261,Sri Venketeswara College,B.A Program (Sanskrit +Sociology/History),0,1,0,0,0,0,1
1262,Sri Venketeswara College,B.A Program (English + Sociology/Economics),0,0,1,0,0,0,0
1263,Sri Venketeswara College,B.A Program (Economics + Mathematics/Statistics/Sociology),0,0,0,0,1,0,1
1264,Sri Venketeswara College,B.A Program (Telegu + Political Science/History),0,1,1,0,1,0,1
1265,St. Stephen's College,B.A. (Hons.) English,0,0,0,0,0,0,0
1266,St. Stephen's College,B.A. (Hons.) Economics,0,0,0,0,0,0,0
1267,St. Stephen's College,B.A. (Hons.) History,0,0,0,0,0,0,0
1268,St. Stephen's College,B.A. (Hons.) Philosophy,0,0,0,0,0,0,0
1269,St. Stephen's College,B.A. (Hons.) Sanskrit,0,0,1,1,0,0,0
1270,St. Stephen's College,B.Sc (Hons.) Mathematics,0,0,0,0,0,0,0
1271,St. Stephen's College,B.Sc (Hons.) Physics,1,0,0,0,0,0,1
1272,St. Stephen's College,B.Sc (Hons.) Chemistry,0,0,0,0,0,0,2
1273,St. Stephen's College,B.Sc (Prog.) Physical Science with Chemistry,0,0,0,0,0,0,1
1274,St. Stephen's College,B.Sc (Prog.) Physical Science with Computer Science/ Informatics Practices,0,0,0,0,0,0,0
1275,St. Stephen's College,Science/Philosophy)),0,0,0,0,0,0,0
1276,St. Stephen's College,Science/Philosophy)),0,0,0,0,0,0,0
1277,Swami Shardhanand College,B.Sc (Prog.) Life Science,25,17,7,6,3,0,4
